id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
3889763,Male,23,1,28.0,0,< 1 Year,Yes,54829.0,124.0,260,1
2324465,Male,70,1,28.0,0,1-2 Year,Yes,39103.0,124.0,275,1
8253199,Female,43,1,28.0,0,1-2 Year,Yes,47676.0,122.0,79,1
549623,Female,33,1,33.0,0,< 1 Year,Yes,35397.0,26.0,288,1
7513258,Male,77,1,28.0,0,1-2 Year,Yes,43144.0,26.0,42,1
594654,Male,32,1,28.0,0,< 1 Year,Yes,40850.0,124.0,148,1
1157823,Male,22,1,46.0,0,< 1 Year,Yes,38672.0,152.0,37,1
978362,Male,42,1,28.0,0,> 2 Years,Yes,47443.0,122.0,221,1
1266398,Male,33,1,28.0,0,1-2 Year,Yes,34885.0,29.0,216,1
4610311,Female,61,1,28.0,0,1-2 Year,Yes,31326.0,124.0,221,1
9653293,Female,40,1,48.0,0,1-2 Year,Yes,2630.0,122.0,204,1
11181222,Male,47,1,3.0,0,1-2 Year,Yes,30219.0,124.0,11,1
10434262,Male,23,1,5.0,0,< 1 Year,Yes,36206.0,152.0,171,1
9382410,Female,23,1,28.0,0,< 1 Year,Yes,45966.0,152.0,203,1
4862312,Male,54,1,46.0,0,> 2 Years,Yes,25683.0,91.0,144,1
9614580,Female,46,1,28.0,0,1-2 Year,Yes,45383.0,155.0,22,1
3423225,Female,44,1,33.0,0,1-2 Year,Yes,43520.0,26.0,49,1
8746779,Male,34,1,36.0,0,1-2 Year,Yes,2630.0,124.0,270,1
10298159,Female,52,1,46.0,0,1-2 Year,Yes,43879.0,26.0,182,1
4737735,Female,43,1,8.0,0,1-2 Year,Yes,63432.0,25.0,269,1
10550663,Male,56,1,28.0,0,> 2 Years,Yes,38616.0,26.0,65,1
1183988,Female,48,1,28.0,0,1-2 Year,Yes,42411.0,26.0,146,1
5386684,Female,34,1,38.0,0,1-2 Year,Yes,30014.0,26.0,204,1
2103826,Female,40,1,28.0,0,1-2 Year,Yes,65685.0,24.0,122,1
11203822,Female,46,1,28.0,0,1-2 Year,Yes,47948.0,26.0,83,1
839492,Male,42,1,3.0,0,1-2 Year,Yes,2630.0,154.0,34,1
659192,Male,39,1,28.0,0,1-2 Year,Yes,27145.0,124.0,42,1
5704375,Male,43,1,28.0,0,1-2 Year,Yes,25850.0,124.0,159,1
1366399,Male,51,1,15.0,0,1-2 Year,Yes,2630.0,163.0,234,1
3631403,Male,56,1,28.0,0,> 2 Years,Yes,56089.0,26.0,203,1
3392989,Male,49,1,29.0,0,1-2 Year,Yes,37297.0,26.0,149,1
5857869,Male,21,1,36.0,0,< 1 Year,No,27990.0,160.0,281,1
5086134,Female,41,1,28.0,0,1-2 Year,Yes,46914.0,26.0,91,1
6097824,Male,47,1,47.0,0,1-2 Year,Yes,25217.0,124.0,252,1
5989857,Female,67,1,20.0,0,> 2 Years,Yes,2630.0,124.0,189,1
6207517,Male,31,1,29.0,0,< 1 Year,Yes,57531.0,154.0,130,1
10289934,Female,55,1,28.0,0,1-2 Year,Yes,44629.0,163.0,217,1
6577133,Female,37,1,3.0,0,1-2 Year,Yes,21435.0,124.0,299,1
1317484,Male,37,1,28.0,0,1-2 Year,Yes,38757.0,124.0,290,1
11503136,Female,37,1,13.0,0,1-2 Year,Yes,34827.0,124.0,263,1
3095512,Male,47,1,28.0,0,1-2 Year,Yes,30929.0,26.0,234,1
6896123,Male,63,1,41.0,0,1-2 Year,Yes,29241.0,124.0,194,1
2597910,Male,61,1,28.0,0,> 2 Years,Yes,47209.0,26.0,191,1
2093514,Male,36,1,29.0,0,1-2 Year,Yes,2630.0,124.0,34,1
1079055,Female,48,1,9.0,0,1-2 Year,Yes,35369.0,30.0,263,1
9660703,Female,63,1,28.0,0,1-2 Year,Yes,34165.0,26.0,165,1
1330113,Female,58,1,3.0,0,1-2 Year,Yes,38119.0,26.0,16,1
11104194,Male,45,1,28.0,0,1-2 Year,Yes,69856.0,26.0,195,1
3877752,Male,49,1,28.0,0,1-2 Year,Yes,46987.0,26.0,79,1
11251062,Male,33,1,45.0,0,< 1 Year,Yes,30454.0,152.0,78,1
8126047,Male,28,1,28.0,0,< 1 Year,Yes,61949.0,124.0,190,1
5760599,Male,57,1,9.0,0,> 2 Years,Yes,34256.0,26.0,81,1
7135831,Male,42,1,15.0,0,1-2 Year,Yes,2630.0,124.0,122,1
7354461,Female,45,1,28.0,0,1-2 Year,Yes,46893.0,26.0,128,1
4093773,Male,48,1,28.0,0,1-2 Year,Yes,57748.0,124.0,163,1
11352259,Male,60,1,28.0,0,1-2 Year,Yes,47140.0,26.0,56,1
6984919,Male,29,1,30.0,0,< 1 Year,Yes,35149.0,152.0,233,1
3410485,Male,30,1,11.0,0,1-2 Year,Yes,2630.0,156.0,148,1
9279663,Male,56,1,28.0,0,1-2 Year,Yes,39802.0,26.0,104,1
5395158,Male,33,1,8.0,0,< 1 Year,Yes,35448.0,152.0,111,1
8044751,Female,45,1,28.0,0,1-2 Year,Yes,37382.0,26.0,72,1
7754638,Female,47,1,28.0,0,1-2 Year,Yes,45250.0,122.0,152,1
5291596,Male,23,1,12.0,0,< 1 Year,No,2630.0,152.0,148,1
758527,Male,50,1,28.0,0,> 2 Years,Yes,2630.0,26.0,233,1
3793200,Male,50,1,8.0,0,> 2 Years,Yes,2630.0,124.0,180,1
747695,Male,44,1,11.0,0,1-2 Year,Yes,30755.0,154.0,142,1
8936278,Male,45,1,8.0,0,1-2 Year,No,38518.0,124.0,205,1
9660866,Female,22,1,49.0,0,< 1 Year,Yes,26214.0,152.0,232,1
5033709,Male,65,1,28.0,0,1-2 Year,Yes,2630.0,150.0,227,1
11237856,Male,43,1,11.0,0,1-2 Year,Yes,27237.0,124.0,84,1
6519916,Male,48,1,28.0,0,1-2 Year,Yes,36831.0,26.0,121,1
6539362,Female,65,1,34.0,0,1-2 Year,Yes,28606.0,26.0,192,1
4356453,Female,62,1,9.0,0,> 2 Years,Yes,24317.0,124.0,232,1
4375221,Male,46,1,15.0,0,1-2 Year,Yes,2630.0,157.0,58,1
5563755,Female,43,1,28.0,0,1-2 Year,Yes,44880.0,122.0,189,1
5167198,Male,46,1,28.0,0,1-2 Year,Yes,44924.0,26.0,215,1
3057873,Male,53,1,8.0,0,1-2 Year,Yes,39333.0,26.0,234,1
5003247,Female,42,1,28.0,0,1-2 Year,Yes,54982.0,26.0,153,1
5711323,Female,36,1,29.0,0,1-2 Year,Yes,2630.0,124.0,53,1
10736423,Female,39,1,28.0,0,1-2 Year,Yes,48594.0,26.0,218,1
3923481,Female,73,1,28.0,0,1-2 Year,Yes,54739.0,122.0,150,1
10575228,Female,32,1,11.0,0,1-2 Year,Yes,32846.0,155.0,80,1
8580725,Female,49,1,28.0,0,1-2 Year,Yes,38403.0,26.0,186,1
9588988,Female,26,1,41.0,0,< 1 Year,Yes,32511.0,152.0,47,1
3000767,Female,45,1,28.0,0,1-2 Year,Yes,50797.0,26.0,47,1
1811351,Male,46,1,3.0,0,1-2 Year,Yes,29908.0,26.0,187,1
8009636,Male,39,1,28.0,0,1-2 Year,Yes,46320.0,26.0,61,1
442808,Female,41,1,10.0,0,1-2 Year,Yes,2630.0,26.0,270,1
377834,Male,55,1,28.0,0,1-2 Year,Yes,31749.0,26.0,24,1
3160794,Female,43,1,46.0,0,1-2 Year,Yes,39185.0,26.0,128,1
677749,Male,46,1,28.0,0,1-2 Year,Yes,53501.0,26.0,136,1
3702429,Male,57,1,28.0,0,1-2 Year,Yes,39087.0,26.0,295,1
4003711,Male,39,1,28.0,0,> 2 Years,Yes,2630.0,26.0,263,1
8571655,Female,61,1,3.0,0,1-2 Year,Yes,34003.0,26.0,18,1
3525907,Female,40,1,28.0,0,1-2 Year,Yes,34887.0,124.0,283,1
3657239,Male,60,1,44.0,0,1-2 Year,Yes,2630.0,26.0,121,1
5723790,Male,41,1,32.0,0,1-2 Year,Yes,2630.0,124.0,83,1
4426476,Male,57,1,33.0,0,1-2 Year,Yes,30578.0,163.0,66,1
2001843,Male,47,1,10.0,0,1-2 Year,Yes,2630.0,124.0,294,1
8534848,Male,34,1,41.0,0,1-2 Year,Yes,18569.0,156.0,158,1
7525857,Female,43,1,30.0,0,1-2 Year,Yes,38166.0,124.0,16,1
315381,Male,48,1,28.0,0,> 2 Years,Yes,31227.0,26.0,215,1
10010096,Female,69,1,8.0,0,1-2 Year,Yes,41210.0,124.0,25,1
5654873,Male,40,1,28.0,0,1-2 Year,Yes,39717.0,124.0,208,1
720692,Female,21,1,50.0,0,< 1 Year,Yes,34133.0,152.0,113,1
10086585,Male,52,1,46.0,0,1-2 Year,Yes,24492.0,26.0,227,1
1877785,Male,45,1,47.0,0,1-2 Year,Yes,2630.0,156.0,113,1
5709719,Male,40,1,18.0,0,1-2 Year,Yes,2630.0,124.0,246,1
4551261,Female,51,1,45.0,0,1-2 Year,Yes,30046.0,26.0,49,1
9366663,Male,49,1,28.0,0,1-2 Year,Yes,23409.0,124.0,237,1
2225654,Female,59,1,46.0,0,1-2 Year,Yes,2630.0,156.0,194,1
6476606,Male,41,1,28.0,0,1-2 Year,Yes,34977.0,124.0,44,1
2261096,Female,72,1,28.0,0,1-2 Year,Yes,54559.0,26.0,135,1
10316310,Male,40,1,28.0,0,1-2 Year,Yes,2630.0,124.0,288,1
8560920,Male,33,1,50.0,0,< 1 Year,Yes,2630.0,156.0,184,1
5353130,Male,49,1,28.0,0,1-2 Year,Yes,45658.0,26.0,218,1
556480,Male,21,1,23.0,0,< 1 Year,Yes,2630.0,156.0,123,1
7987030,Male,38,1,12.0,0,1-2 Year,Yes,2630.0,157.0,37,1
5238242,Male,29,1,49.0,0,1-2 Year,Yes,2630.0,156.0,298,1
7220690,Male,51,1,28.0,0,> 2 Years,Yes,48420.0,26.0,223,1
2485378,Male,21,1,9.0,0,1-2 Year,Yes,32112.0,157.0,57,1
291688,Female,38,1,46.0,0,1-2 Year,Yes,2630.0,156.0,234,1
10576304,Male,46,0,8.0,0,1-2 Year,Yes,56532.0,124.0,69,1
5166961,Male,27,1,47.0,0,< 1 Year,Yes,30642.0,152.0,157,1
1154603,Female,43,1,29.0,0,1-2 Year,Yes,36589.0,124.0,70,1
10461498,Male,50,1,21.0,0,1-2 Year,Yes,29669.0,26.0,258,1
1791873,Male,32,1,46.0,0,< 1 Year,Yes,28955.0,124.0,208,1
8804563,Female,52,1,28.0,0,1-2 Year,Yes,27236.0,154.0,232,1
101243,Male,38,1,48.0,0,1-2 Year,Yes,2630.0,156.0,211,1
4012204,Male,57,1,28.0,0,> 2 Years,Yes,2630.0,25.0,180,1
3472707,Male,50,1,28.0,0,1-2 Year,Yes,50919.0,26.0,76,1
4888395,Male,64,1,28.0,0,> 2 Years,Yes,35691.0,26.0,117,1
10913693,Male,44,1,24.0,0,1-2 Year,Yes,2630.0,156.0,101,1
10035087,Female,46,1,14.0,0,1-2 Year,Yes,2630.0,26.0,189,1
4256079,Male,36,1,47.0,0,1-2 Year,Yes,32578.0,154.0,210,1
9249103,Male,48,1,39.0,0,1-2 Year,Yes,38616.0,127.0,186,1
1839307,Male,39,1,28.0,0,1-2 Year,Yes,30266.0,124.0,152,1
8474202,Male,26,1,28.0,0,< 1 Year,Yes,35463.0,26.0,284,1
2228045,Male,48,1,28.0,0,1-2 Year,Yes,38997.0,124.0,93,1
2062161,Female,25,1,28.0,0,< 1 Year,Yes,57578.0,157.0,276,1
6028898,Male,34,1,28.0,0,1-2 Year,Yes,33115.0,26.0,148,1
1284967,Male,39,1,28.0,0,1-2 Year,Yes,53580.0,122.0,263,1
9113209,Male,49,1,18.0,0,1-2 Year,Yes,43182.0,26.0,168,1
2632007,Female,46,1,50.0,0,1-2 Year,Yes,29328.0,26.0,154,1
6806940,Male,48,1,28.0,0,1-2 Year,Yes,43497.0,26.0,101,1
11478148,Female,49,1,28.0,0,1-2 Year,Yes,39092.0,26.0,249,1
5798621,Male,37,1,22.0,0,1-2 Year,Yes,35309.0,124.0,258,1
7725449,Male,58,1,45.0,0,1-2 Year,Yes,23777.0,124.0,149,1
9077673,Male,34,1,28.0,0,1-2 Year,Yes,50728.0,26.0,273,1
1496190,Male,45,1,28.0,0,1-2 Year,Yes,46978.0,124.0,31,1
1778988,Male,48,1,41.0,0,1-2 Year,Yes,46135.0,124.0,127,1
5908383,Male,69,1,28.0,0,1-2 Year,Yes,39321.0,122.0,56,1
3812806,Male,68,1,28.0,0,1-2 Year,Yes,72904.0,26.0,192,1
8662634,Male,58,1,28.0,0,1-2 Year,Yes,46822.0,26.0,107,1
5564695,Female,76,1,28.0,0,1-2 Year,Yes,44392.0,26.0,37,1
5875666,Female,33,1,7.0,0,1-2 Year,Yes,32844.0,124.0,84,1
6662997,Female,51,1,28.0,0,1-2 Year,Yes,47179.0,124.0,98,1
11439277,Male,44,1,46.0,0,1-2 Year,Yes,2630.0,156.0,256,1
8818736,Male,46,1,8.0,0,1-2 Year,Yes,34861.0,124.0,238,1
3797652,Male,44,1,28.0,0,1-2 Year,Yes,35873.0,26.0,288,1
1328609,Female,35,1,28.0,0,1-2 Year,Yes,2630.0,156.0,33,1
228183,Female,24,1,28.0,0,< 1 Year,Yes,2630.0,152.0,239,1
1559269,Male,24,1,9.0,0,< 1 Year,Yes,37835.0,152.0,178,1
4733761,Male,41,1,41.0,0,1-2 Year,Yes,25596.0,26.0,230,1
1955405,Female,41,1,28.0,0,1-2 Year,Yes,29507.0,25.0,68,1
8852645,Female,38,1,8.0,0,1-2 Year,Yes,60650.0,124.0,141,1
4388734,Male,58,1,28.0,0,1-2 Year,Yes,37181.0,124.0,116,1
2894433,Female,21,1,8.0,0,< 1 Year,Yes,38114.0,152.0,189,1
3316583,Female,71,1,28.0,0,> 2 Years,Yes,27275.0,26.0,91,1
6945343,Male,43,1,48.0,0,1-2 Year,Yes,2630.0,15.0,177,1
7614056,Male,46,1,39.0,0,> 2 Years,Yes,109080.0,26.0,215,1
1438800,Male,33,1,41.0,0,< 1 Year,Yes,34162.0,124.0,128,1
5199474,Male,63,1,28.0,0,> 2 Years,Yes,2630.0,26.0,90,1
5599774,Female,55,1,46.0,0,1-2 Year,Yes,30084.0,26.0,187,1
6596926,Male,80,1,28.0,0,> 2 Years,Yes,41799.0,26.0,69,1
4283711,Female,49,1,28.0,0,> 2 Years,Yes,50629.0,26.0,183,1
2723224,Male,44,1,5.0,0,1-2 Year,Yes,2630.0,156.0,220,1
9996272,Male,47,1,28.0,0,1-2 Year,Yes,45633.0,31.0,299,1
2096671,Male,24,1,40.0,0,1-2 Year,Yes,38757.0,124.0,297,1
3877847,Male,41,1,28.0,0,1-2 Year,Yes,37659.0,13.0,224,1
7673539,Male,47,1,28.0,0,1-2 Year,Yes,45492.0,26.0,243,1
4720066,Male,59,1,28.0,0,1-2 Year,Yes,2630.0,26.0,166,1
9652772,Male,41,1,28.0,0,1-2 Year,Yes,47832.0,124.0,76,1
9102768,Male,39,1,28.0,0,1-2 Year,Yes,34688.0,124.0,152,1
1287969,Female,23,1,15.0,0,< 1 Year,Yes,30043.0,152.0,107,1
7931770,Female,51,1,28.0,0,> 2 Years,Yes,64872.0,26.0,209,1
381528,Male,29,1,15.0,0,< 1 Year,Yes,2630.0,124.0,243,1
7696963,Male,53,1,28.0,0,1-2 Year,Yes,2630.0,124.0,168,1
10588737,Male,41,1,6.0,0,1-2 Year,Yes,2630.0,26.0,181,1
11339771,Female,46,1,28.0,0,1-2 Year,Yes,38047.0,122.0,31,1
11383548,Female,45,1,28.0,0,1-2 Year,Yes,56986.0,55.0,199,1
219487,Male,33,1,28.0,0,< 1 Year,Yes,39109.0,124.0,165,1
5509128,Female,30,1,30.0,0,1-2 Year,Yes,2630.0,157.0,92,1
7440174,Male,67,1,20.0,0,> 2 Years,Yes,2630.0,124.0,263,1
9312371,Male,53,1,29.0,0,1-2 Year,Yes,43872.0,26.0,241,1
3058592,Female,33,1,22.0,0,< 1 Year,Yes,31650.0,124.0,144,1
1935219,Male,32,1,38.0,0,< 1 Year,Yes,34377.0,124.0,176,1
1754961,Male,63,1,8.0,0,1-2 Year,Yes,2630.0,25.0,219,1
9595157,Male,59,1,28.0,0,> 2 Years,Yes,38133.0,122.0,173,1
3243662,Female,32,1,27.0,0,1-2 Year,Yes,26435.0,124.0,243,1
11454145,Female,52,1,28.0,0,1-2 Year,No,54656.0,26.0,225,1
6437629,Male,42,1,45.0,0,1-2 Year,Yes,25916.0,154.0,232,1
10269853,Female,37,1,28.0,0,1-2 Year,Yes,28537.0,122.0,165,1
3939105,Male,50,1,18.0,0,1-2 Year,Yes,2630.0,156.0,260,1
10117831,Male,47,1,28.0,0,1-2 Year,Yes,46363.0,26.0,103,1
6829190,Female,58,1,47.0,0,1-2 Year,Yes,38362.0,124.0,126,1
11208008,Male,40,1,13.0,0,1-2 Year,Yes,2630.0,26.0,208,1
8364005,Female,36,1,11.0,0,1-2 Year,Yes,29771.0,26.0,192,1
1885584,Male,56,1,35.0,0,1-2 Year,Yes,31315.0,26.0,263,1
8632886,Male,48,1,28.0,0,1-2 Year,Yes,39802.0,124.0,39,1
420448,Female,35,1,28.0,0,> 2 Years,Yes,45214.0,26.0,31,1
10365241,Male,42,1,28.0,0,1-2 Year,Yes,29669.0,124.0,29,1
526150,Female,53,1,28.0,0,1-2 Year,Yes,51467.0,55.0,288,1
3559891,Male,59,1,20.0,0,1-2 Year,Yes,2630.0,124.0,55,1
8922885,Female,35,1,21.0,0,1-2 Year,Yes,24463.0,152.0,241,1
8571407,Male,56,1,28.0,0,> 2 Years,Yes,40214.0,26.0,253,1
8800672,Male,72,1,28.0,0,1-2 Year,Yes,47712.0,122.0,183,1
2864052,Female,33,1,28.0,0,1-2 Year,Yes,2630.0,124.0,95,1
9273421,Male,56,1,24.0,0,1-2 Year,Yes,28744.0,145.0,37,1
849790,Female,29,1,28.0,0,< 1 Year,Yes,33749.0,124.0,219,1
1571707,Male,48,1,29.0,0,1-2 Year,Yes,2630.0,26.0,202,1
3835112,Female,45,1,41.0,0,1-2 Year,Yes,32476.0,26.0,282,1
5082348,Male,64,1,28.0,0,1-2 Year,Yes,49510.0,3.0,277,1
7174853,Male,47,1,28.0,0,1-2 Year,Yes,35109.0,26.0,227,1
6421922,Female,47,1,28.0,0,1-2 Year,Yes,30561.0,26.0,180,1
4615831,Female,45,1,28.0,0,1-2 Year,Yes,35878.0,26.0,199,1
1727750,Male,44,1,28.0,0,> 2 Years,Yes,25954.0,26.0,295,1
10750455,Female,36,1,28.0,0,1-2 Year,Yes,35127.0,154.0,24,1
2207406,Male,37,1,48.0,0,1-2 Year,Yes,2630.0,15.0,260,1
1380152,Male,55,1,8.0,0,1-2 Year,Yes,47939.0,26.0,163,1
402285,Male,35,1,28.0,0,1-2 Year,Yes,51821.0,26.0,146,1
5532042,Male,45,1,28.0,0,1-2 Year,Yes,50367.0,124.0,165,1
142751,Male,29,1,16.0,0,> 2 Years,Yes,2630.0,157.0,114,1
7915458,Male,64,1,47.0,0,1-2 Year,Yes,32667.0,26.0,33,1
8500777,Female,36,1,28.0,0,1-2 Year,Yes,38245.0,26.0,216,1
518363,Male,47,1,28.0,0,1-2 Year,Yes,39246.0,26.0,138,1
5128703,Male,37,1,28.0,0,1-2 Year,Yes,51591.0,26.0,278,1
8472168,Male,27,1,35.0,0,< 1 Year,Yes,35409.0,26.0,181,1
1443903,Female,42,1,47.0,0,1-2 Year,Yes,2630.0,156.0,98,1
3531343,Male,48,1,28.0,0,1-2 Year,Yes,50939.0,26.0,130,1
6227618,Male,55,1,46.0,0,> 2 Years,Yes,39225.0,26.0,120,1
3287699,Male,46,1,28.0,0,> 2 Years,Yes,2630.0,122.0,130,1
10347042,Female,47,1,28.0,0,1-2 Year,Yes,34540.0,124.0,187,1
9409356,Male,33,1,28.0,0,1-2 Year,Yes,32648.0,154.0,202,1
7458724,Male,44,1,28.0,0,1-2 Year,Yes,42706.0,124.0,84,1
7470965,Female,41,1,18.0,0,1-2 Year,Yes,36510.0,154.0,167,1
1454194,Male,46,1,28.0,0,1-2 Year,Yes,26587.0,54.0,230,1
6658986,Female,42,1,28.0,0,1-2 Year,Yes,40883.0,122.0,65,1
1649141,Male,51,1,28.0,0,1-2 Year,Yes,43749.0,26.0,234,1
9213887,Male,23,1,36.0,0,< 1 Year,Yes,2630.0,26.0,95,1
3291120,Male,45,1,38.0,0,1-2 Year,Yes,34739.0,26.0,164,1
10218006,Female,52,1,28.0,0,1-2 Year,Yes,36208.0,26.0,209,1
11097960,Male,50,1,3.0,0,1-2 Year,Yes,40463.0,156.0,147,1
3089723,Female,37,1,7.0,0,1-2 Year,Yes,2630.0,157.0,192,1
5382828,Male,33,1,11.0,0,1-2 Year,Yes,29185.0,124.0,56,1
1541596,Male,48,1,39.0,0,1-2 Year,Yes,44533.0,124.0,107,1
5294850,Female,43,1,28.0,0,1-2 Year,Yes,37691.0,124.0,42,1
4476006,Male,54,1,2.0,0,1-2 Year,Yes,2630.0,156.0,94,1
7178512,Male,55,1,28.0,0,1-2 Year,Yes,25280.0,26.0,101,1
6208487,Male,30,1,28.0,0,1-2 Year,Yes,30268.0,124.0,267,1
2150140,Male,48,1,39.0,0,1-2 Year,Yes,32136.0,124.0,126,1
4036613,Male,41,1,28.0,0,1-2 Year,Yes,36008.0,124.0,246,1
2852343,Male,39,1,41.0,0,1-2 Year,Yes,25591.0,124.0,57,1
11242437,Male,67,1,30.0,0,1-2 Year,Yes,2630.0,124.0,105,1
7102768,Male,32,1,29.0,0,1-2 Year,Yes,2630.0,157.0,220,1
8975577,Male,45,1,28.0,0,> 2 Years,Yes,54191.0,122.0,227,1
2948112,Male,53,1,28.0,0,1-2 Year,Yes,46655.0,26.0,266,1
2744420,Female,42,1,28.0,0,1-2 Year,Yes,37691.0,26.0,226,1
7677317,Male,33,1,28.0,0,< 1 Year,Yes,59339.0,26.0,39,1
1621703,Female,56,1,47.0,0,1-2 Year,Yes,22651.0,155.0,110,1
6726112,Female,29,1,46.0,0,1-2 Year,Yes,2630.0,163.0,142,1
7435922,Female,45,1,28.0,0,> 2 Years,Yes,38057.0,26.0,123,1
3317133,Male,46,1,28.0,0,1-2 Year,Yes,29988.0,26.0,84,1
2455882,Male,23,1,46.0,0,< 1 Year,No,2630.0,152.0,256,1
6984465,Male,40,1,8.0,0,1-2 Year,Yes,54710.0,124.0,256,1
8224788,Female,31,1,28.0,0,1-2 Year,Yes,40498.0,124.0,189,1
8221959,Male,33,1,28.0,0,1-2 Year,Yes,43887.0,124.0,260,1
642490,Male,42,1,28.0,0,1-2 Year,Yes,34454.0,124.0,39,1
485985,Male,46,1,19.0,0,1-2 Year,Yes,28227.0,26.0,183,1
7103298,Female,42,1,28.0,0,1-2 Year,Yes,34146.0,124.0,169,1
1314934,Male,38,1,39.0,0,1-2 Year,No,33796.0,124.0,229,1
8063712,Female,24,1,49.0,0,< 1 Year,Yes,28585.0,152.0,127,1
670544,Male,43,1,41.0,0,1-2 Year,Yes,37548.0,12.0,276,1
598586,Female,49,1,28.0,0,1-2 Year,Yes,38672.0,26.0,141,1
6731150,Male,50,1,28.0,0,1-2 Year,Yes,29390.0,26.0,66,1
10617004,Male,58,1,41.0,0,1-2 Year,Yes,44926.0,26.0,146,1
10950722,Male,25,1,7.0,0,< 1 Year,No,34146.0,152.0,115,1
4720072,Male,62,1,43.0,0,1-2 Year,Yes,63763.0,26.0,200,1
4686330,Male,40,1,28.0,0,1-2 Year,Yes,52647.0,124.0,111,1
9926249,Female,30,1,3.0,0,1-2 Year,Yes,2630.0,156.0,244,1
5012814,Female,23,1,12.0,0,< 1 Year,Yes,25982.0,152.0,115,1
11136561,Female,47,1,1.0,0,1-2 Year,Yes,2630.0,26.0,101,1
10989875,Male,59,1,31.0,0,> 2 Years,Yes,2630.0,26.0,252,1
10950873,Male,50,1,10.0,0,1-2 Year,Yes,34172.0,26.0,116,1
4822695,Female,36,1,11.0,0,1-2 Year,Yes,36135.0,26.0,95,1
10168586,Male,46,1,28.0,0,1-2 Year,Yes,64511.0,26.0,42,1
7805237,Female,58,1,23.0,0,1-2 Year,Yes,28373.0,26.0,265,1
223726,Female,23,1,15.0,0,< 1 Year,Yes,44294.0,152.0,37,1
3148602,Female,40,1,8.0,0,1-2 Year,Yes,33131.0,26.0,256,1
7185973,Female,41,1,28.0,0,1-2 Year,Yes,50622.0,26.0,110,1
1211497,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,158.0,290,1
3031902,Male,44,1,28.0,0,> 2 Years,Yes,2630.0,26.0,186,1
4423942,Female,23,1,15.0,0,< 1 Year,Yes,29369.0,26.0,168,1
3304012,Female,43,1,30.0,0,> 2 Years,Yes,35327.0,122.0,115,1
3570955,Male,53,1,28.0,0,1-2 Year,Yes,36397.0,26.0,45,1
7024770,Male,61,1,46.0,0,> 2 Years,Yes,26837.0,4.0,21,1
5548884,Male,46,1,28.0,0,1-2 Year,Yes,35703.0,26.0,215,1
7190883,Female,32,1,35.0,0,< 1 Year,Yes,28139.0,152.0,166,1
3740885,Male,62,1,29.0,0,1-2 Year,Yes,29886.0,31.0,290,1
1138865,Female,49,1,28.0,0,1-2 Year,Yes,38463.0,26.0,249,1
8745237,Female,51,1,28.0,0,> 2 Years,Yes,37142.0,26.0,270,1
2399358,Male,73,1,28.0,0,1-2 Year,Yes,35842.0,26.0,212,1
9956686,Male,48,1,28.0,0,1-2 Year,Yes,35254.0,124.0,133,1
7684116,Male,51,1,29.0,0,1-2 Year,Yes,46184.0,26.0,106,1
847502,Female,40,1,46.0,0,1-2 Year,Yes,29335.0,124.0,135,1
8781865,Male,33,1,8.0,0,1-2 Year,Yes,39715.0,154.0,77,1
3680125,Male,43,1,28.0,0,1-2 Year,Yes,45941.0,124.0,53,1
5719477,Female,64,1,28.0,0,1-2 Year,Yes,34335.0,122.0,57,1
10718798,Male,39,1,28.0,0,1-2 Year,Yes,64961.0,124.0,270,1
3425167,Female,59,1,24.0,0,1-2 Year,Yes,34188.0,145.0,34,1
7064117,Male,23,1,37.0,0,< 1 Year,Yes,28659.0,152.0,165,1
10026124,Male,43,1,28.0,0,1-2 Year,Yes,25170.0,124.0,243,1
7052213,Male,61,1,11.0,0,> 2 Years,Yes,2630.0,26.0,250,1
4605853,Male,54,1,41.0,0,1-2 Year,Yes,2630.0,124.0,54,1
10376120,Male,74,1,28.0,0,1-2 Year,Yes,2630.0,122.0,275,1
4173576,Female,50,1,30.0,0,1-2 Year,Yes,27888.0,26.0,290,1
4961430,Female,20,1,6.0,0,< 1 Year,Yes,20448.0,160.0,221,1
2357122,Male,49,1,28.0,0,1-2 Year,Yes,28288.0,26.0,68,1
9506927,Male,22,1,8.0,0,< 1 Year,Yes,35992.0,152.0,15,1
11503991,Male,29,1,28.0,0,< 1 Year,Yes,40462.0,55.0,184,1
670047,Female,23,1,37.0,0,< 1 Year,Yes,37974.0,152.0,49,1
646891,Female,23,1,29.0,0,< 1 Year,Yes,2630.0,152.0,125,1
3727598,Male,41,1,28.0,0,1-2 Year,Yes,28418.0,26.0,28,1
9534511,Female,24,1,47.0,0,< 1 Year,Yes,28347.0,152.0,234,1
2217019,Male,25,1,36.0,0,< 1 Year,Yes,31416.0,152.0,200,1
6189086,Female,31,1,28.0,0,< 1 Year,Yes,2630.0,124.0,162,1
6803149,Male,48,1,36.0,0,1-2 Year,Yes,35489.0,124.0,36,1
1184331,Female,39,1,28.0,0,1-2 Year,Yes,55873.0,124.0,253,1
8414364,Male,26,1,28.0,0,< 1 Year,Yes,35255.0,152.0,136,1
1597707,Male,33,1,35.0,0,< 1 Year,Yes,23774.0,26.0,94,1
